label,y,x,area_px,major_axis_px,minor_axis_px,eccentricity,orientation_deg,mean_intensity,max_intensity,mean_z,max_z,bbox_min_y,bbox_min_x,bbox_max_y,bbox_max_x,radius_px
15,170.95299837925447,403.76711133275154,27,9.056352399562186,3.780178758754721,0.9087199575026903,-67.63129096787789,297.0740661621094,1086.0,43.49716567993164,176.71658325195312,169,400,174,409,366.1032409667969
16,224.1382887450277,878.2229155292099,38,13.173881462917617,3.709698989349042,0.9595333568284291,40.35701712199425,337.3947448730469,1450.0,40.80905532836914,190.88087463378906,219,874,230,883,473.7806396484375
17,236.72088782348715,591.8228392744512,139,20.162595096508095,9.043085950389072,0.8937787984845991,75.21796958831902,3775.46044921875,91362.0,505.2200012207031,12319.5732421875,232,581,242,603,291.93896484375
18,241.01493453355155,25.68821603927987,27,9.448454140646358,3.642414136863205,0.922706285123754,-28.283451826434646,181.0370330810547,476.0,25.098411560058594,75.88021087646484,237,23,246,29,567.445556640625
19,246.33026281550872,311.9360655737705,170,37.907521769321356,6.281405597810564,0.986175633507706,-50.98953604960264,226.05882263183594,1332.0,25.36878776550293,174.55821228027344,238,294,262,324,342.5390625
20,269.7228346456693,272.41496062992127,8,4.242640687119285,2.449489742783178,0.816496580927726,-45.0,158.75,322.0,16.288951873779297,38.311073303222656,268,271,272,275,351.7557678222656
21,269.6015964593377,548.4504070180985,26,7.829493173053266,4.13967468233888,0.8487911260834722,85.21835808522847,486.6538391113281,2135.0,76.47688293457031,354.44488525390625,268,545,272,553,249.01901245117188
22,333.6884414015304,735.2897122656285,58,15.138212453756967,5.341582378081042,0.9356783040565025,41.63258386782155,1926.465576171875,23731.0,255.08889770507812,3196.27685546875,328,731,341,741,292.310546875
23,350.59177215189874,979.756329113924,6,3.8297084310253524,1.8856180831641272,0.8703882797784891,0.0,105.33333587646484,132.0,10.604493141174316,14.988683700561523,349,979,353,981,503.9061279296875
24,365.9305506738772,691.4694776912436,107,17.939371841932488,8.203279533799128,0.8893238208973596,39.5564047476307,4546.8505859375,116175.0,645.7798461914062,15667.3408203125,358,685,375,699,235.98678588867188
25,369.64024084295033,136.52232814851982,13,6.081683435644867,2.774800375008483,0.8898489141605724,-20.139931534478222,153.3076934814453,300.0,15.689692497253418,35.478214263916016,367,135,373,139,416.46112060546875
26,384.4445945945946,133.9652027027027,11,4.967994363003793,2.848231107005645,0.8193342786072867,-59.305229832982604,269.0909118652344,602.0,31.308635711669922,76.21745300292969,383,132,387,137,414.18438720703125
27,388.0155393053017,935.9872029250457,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,218.8000030517578,347.0,24.659381866455078,41.95332336425781,387,935,390,938,452.14263916015625
28,445.0229990800368,46.36039558417663,45,12.7692040659846,4.756725750652581,0.9280259922650105,-6.245521594263863,96.62222290039062,145.0,8.49258804321289,15.108592987060547,439,44,452,50,486.7010498046875
29,457.83544558438945,835.7921947294307,38,12.800190085646825,3.9652239290259264,0.9508087447534211,8.351264229816563,261.631591796875,942.0,30.217185974121094,121.94792938232422,453,834,465,839,338.9638671875
30,476.1981216365034,285.0781162341305,85,15.814438111546975,6.864109844943872,0.9008932609472103,-6.701403270741249,2264.800048828125,48698.0,358.3133239746094,8206.0234375,468,282,485,289,242.48728942871094
31,496.2941340281782,792.9352291364631,202,24.851448548660606,10.93048929375109,0.898079538191939,1.6200663821342078,7075.2080078125,220294.0,950.9702758789062,29712.26171875,480,787,509,799,291.38525390625
32,544.6570490328385,197.03636527215474,97,16.325514667181565,7.626096349735752,0.8841899838419182,6.618680251497569,2291.752685546875,40747.0,305.3360290527344,5491.56884765625,536,193,553,201,334.2396545410156
33,595.939262472885,951.9804772234273,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,92.19999694824219,108.0,7.581275939941406,9.712666511535645,595,951,598,954,461.81683349609375
34,610.5618497109826,105.9841204057149,46,11.44027539779204,5.136424704700712,0.893543130230547,12.06585684067642,996.6304321289062,6816.0,132.60049438476562,914.4745483398438,605,103,617,109,437.33343505859375
35,666.3910714285714,571.5066770186336,17,5.642747160029356,3.915220895555067,0.7201194248383056,-55.61530557002313,757.6470336914062,3465.0,122.53910827636719,579.0503540039062,664,569,669,575,180.14849853515625
36,675.8861972812826,10.396131056117113,20,8.4223111995389,3.2038530019527443,0.9248217742469711,20.976759504918483,286.8999938964844,954.0,43.82503890991211,156.313232421875,672,8,680,13,545.9952392578125
37,695.1144985515243,809.4235756656091,32,9.33837580915301,4.335289753525808,0.8857070789959638,-37.37244064847111,453.0625,2313.0,69.95101928710938,383.61663818359375,692,806,700,813,365.71478271484375
38,708.3927729860759,253.7299791420035,98,15.814084820764124,9.476010302909817,0.8005894044421741,88.10969871815887,1810.10205078125,34055.0,239.56983947753906,4588.83056640625,704,245,715,260,346.8727722167969
39,730.1407095610343,765.6484838072331,26,6.793662204867575,4.835764198615911,0.7023769168568493,-35.53767779197438,447.73077392578125,2106.0,55.86989212036133,278.9693603515625,728,763,734,769,352.2322082519531
40,733.9066060039727,485.412649295077,43,8.57062981537187,6.820118615275761,0.6056191220433398,61.109979263739476,4554.3486328125,60760.0,714.1907958984375,10239.9501953125,731,479,739,487,242.85296630859375
41,734.9776119402985,494.72089552238805,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,134.0,274.0,15.405367851257324,32.51045227050781,734,494,737,497,242.4862823486328
42,762.3362644923382,717.9653330597316,182,27.641295109188235,9.40494273805985,0.9403351171534816,-51.354683525031184,910.39013671875,22148.0,117.72735595703125,2982.59814453125,751,706,772,732,342.6326904296875
43,777.1443925233644,163.39959501557632,34,9.106694748762536,4.766043388009625,0.8521141304974112,37.43885535303356,944.11767578125,4858.0,122.50338745117188,650.4788818359375,774,160,782,167,459.9666442871094
44,795.7514698871762,972.4414428730336,39,11.182023739979256,4.444243435462196,0.9176258425466085,-31.8710809273654,161.35897827148438,435.0,21.94948387145996,68.79805755615234,791,969,801,977,555.2317504882812
45,803.2261411325168,399.3441638076905,90,16.826131179653096,6.976526844286952,0.9099925788666836,67.5360123058823,2147.2333984375,30579.0,287.1284484863281,4119.92431640625,800,392,809,409,334.559326171875
46,825.5981941309255,920.790820165538,10,4.0,3.149603149604724,0.6164414002968978,-45.0,132.89999389648438,204.0,14.245244979858398,23.607175827026367,824,919,828,923,531.3663330078125
47,874.0022527596306,310.68528947961255,28,8.44229311073941,4.215270259294476,0.8664268982459018,58.87876136662073,634.1428833007812,3260.0,82.42999267578125,434.7767333984375,871,307,877,315,437.3811340332031
48,946.308452574126,217.90396813689335,29,9.515713385739062,3.9123053769013407,0.9115715036807253,55.86304203066536,233.7586212158203,714.0,34.601375579833984,115.84378814697266,943,214,950,222,545.704833984375
49,969.3192784926471,742.5194163602941,34,9.778675095259482,4.435271246317501,0.8912228621129019,-68.21623261123287,256.0,1051.0,31.280500411987305,137.86590576171875,967,738,973,747,531.525390625
50,972.7035060249166,456.28422629178294,73,13.349250480873014,6.974081971769367,0.8526806604934417,85.22867577920782,1006.0958862304688,10250.0,131.35707092285156,1378.25439453125,970,449,977,463,487.1242370605469
51,1003.9892933618844,696.1137580299786,34,9.249268596544477,4.860812793886579,0.8507720864578429,84.2495913832695,109.88235473632812,281.0,12.878806114196777,34.12923049926758,1002,692,1007,702,545.0538940429688
52,1041.7867132867134,655.020979020979,4,2.8284271247461903,1.7320508075688772,0.7905694150420949,90.0,71.5,81.0,7.50839376449585,9.274248123168945,1041,654,1043,657,567.7803955078125
