label,y,x,area_px,major_axis_px,minor_axis_px,eccentricity,orientation_deg,mean_intensity,max_intensity,mean_z,max_z,bbox_min_y,bbox_min_x,bbox_max_y,bbox_max_x,radius_px
1,5.954631379962192,557.0604914933838,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,105.80000305175781,171.0,10.225279808044434,19.020639419555664,5,556,8,559,513.9738159179688
2,16.92561284868977,625.5691039729501,29,8.296525926522795,4.578811771778713,0.83391356251124,90.0,163.1724090576172,336.0,17.96471405029297,41.27883529663086,15,622,20,631,513.6906127929688
3,23.269170579029733,285.80516431924883,14,4.74287342047822,3.6860255520522984,0.6292889820590859,-65.64235544728562,91.28571319580078,138.0,8.672024726867676,14.973694801330566,22,284,26,289,545.5088500976562
4,48.642302259887,575.5814500941619,53,10.234172482164526,6.668847933341243,0.7585408267027227,-87.15224731251269,320.603759765625,1245.0,38.65977096557617,163.36166381835938,46,571,53,582,474.4007568359375
5,53.9457747872551,236.42905204828816,33,9.000472913701719,4.735591912745979,0.8503922538939515,-56.01811347007273,153.1212158203125,318.0,17.013519287109375,39.25536346435547,51,233,58,241,542.4111328125
6,68.87806258804324,868.9041431336151,131,19.217861114827215,9.038816915632282,0.882488391281732,47.834524603713966,579.8244018554688,5632.0,84.46142578125,756.3739013671875,62,864,78,880,572.8541259765625
7,79.6204219848919,526.649335764522,50,9.602818039083687,6.719783159317639,0.7143662588172353,-85.54042331088051,383.8999938964844,1441.0,47.06596374511719,189.6667938232422,77,523,84,533,440.0594787597656
8,84.3880918220947,186.8206599713056,14,4.74287342047822,3.6860255520522984,0.6292889820590859,-65.64235544728562,99.57142639160156,141.0,9.789753913879395,15.378389358520508,83,185,87,190,545.71826171875
9,91.76945196211096,529.7366373477672,30,8.36443118969734,4.637128156465487,0.832259305936495,-85.82347899732325,197.06666564941406,516.0,21.759069442749023,64.75111389160156,90,526,95,535,428.01763916015625
10,100.25483285497214,815.9946395407733,94,15.026705991688377,8.020560339654368,0.8456399695242881,50.121476194739365,504.0851135253906,3257.0,64.04934692382812,435.45123291015625,95,811,107,824,517.8192138671875
11,110.38378720709309,566.0117162761242,16,7.063169633132724,3.612358610879012,0.8593214222663437,16.440619832637406,197.375,365.0,23.482816696166992,55.64548873901367,107,564,114,569,412.81427001953125
12,109.82136602451838,477.65207238762406,28,7.206457415857476,4.895398931354448,0.7338539565650274,-77.8489544945545,183.5357208251953,488.0,22.876073837280273,76.38607788085938,108,475,113,482,411.4319152832031
13,114.06367924528301,137.04245283018867,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,84.80000305175781,100.0,7.932011604309082,9.982462882995605,113,136,116,139,555.6716918945312
14,130.9503105590062,764.0434782608696,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,96.5999984741211,128.0,8.444623947143555,12.680425643920898,130,763,133,766,463.862548828125
15,145.3988575466698,85.72463341381544,62,9.958754186823462,8.003583332473632,0.5950709792774427,-56.72992341445362,273.8870849609375,1032.0,37.62570571899414,135.84243774414062,141,81,150,91,571.3799438476562
16,147.62931798051372,768.696191319752,18,7.308405335537864,3.200239434657351,0.8990311022323352,60.07160693424007,125.44444274902344,223.0,12.200788497924805,25.360851287841797,146,766,151,773,453.0753173828125
17,153.26173469387754,430.8099489795918,16,5.491121612710071,3.687490126688931,0.7409712228106841,-52.437841000819404,245.0,496.0,30.204538345336914,77.56643676757812,151,429,156,434,375.982421875
18,160.6509467040673,713.4647615708275,26,7.102888430835227,4.770332958067293,0.7409096995241138,62.43583818659659,219.38461303710938,569.0,26.05091094970703,72.03561401367188,158,711,164,718,412.2335510253906
