label,y,x,area_px,major_axis_px,minor_axis_px,eccentricity,orientation_deg,mean_intensity,max_intensity,mean_z,max_z,bbox_min_y,bbox_min_x,bbox_max_y,bbox_max_x,radius_px
50,732.9180614051761,473.52263428005483,89,15.525782070252603,7.42420074348421,0.8782589707463092,78.48709645707589,2246.269775390625,22990.0,373.3760986328125,3871.23974609375,729,467,737,483,243.61077880859375
51,744.016498399409,753.938561930559,25,8.49357404159168,3.7523326078587442,0.8971210162592628,-45.0,324.8800048828125,1398.0,48.1721305847168,229.6641082763672,741,751,748,758,353.6775817871094
52,746.9195979899497,636.8710217755444,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,119.4000015258789,172.0,12.94347858428955,20.234724044799805,746,636,749,639,284.8865966796875
53,774.0434320422778,703.5837574503987,191,21.577430585405267,11.843333494705172,0.8359037932961351,-56.6955691162993,3270.3193359375,93572.0,436.36883544921875,12617.6982421875,765,695,781,716,344.1558837890625
54,770.9710467706013,428.0311804008909,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,89.80000305175781,102.0,6.767391204833984,8.903278350830078,770,427,773,430,293.60577392578125
55,771.9859943977591,433.02941176470586,11,4.51260859854213,2.9541957835039856,0.7559289460184544,90.0,129.81817626953125,274.0,11.738183975219727,26.754802703857422,771,431,774,436,293.0437316894531
56,797.418835203028,383.2639210085297,102,17.132569588624907,7.665880036262719,0.8943115261839804,62.64258969480646,2217.166748046875,34897.0,336.1497802734375,5878.18701171875,793,376,804,393,335.74639892578125
57,808.7828837828838,663.3796203796204,14,5.860538938508136,3.080717131465902,0.8506877704240235,-69.96469782656881,214.5,499.0,29.877531051635742,78.07230377197266,807,661,811,667,353.7209167480469
58,820.5390552995392,958.2101382488479,37,10.399307727022004,4.60036775258636,0.8968314064858626,-34.694044940657236,234.59458923339844,713.0,30.133333206176758,92.6750259399414,817,955,826,963,557.86962890625
59,849.1469966797465,903.162088741322,16,4.898979485566356,4.0,0.5773502691896258,90.0,207.0625,535.0,24.155200958251953,68.39336395263672,848,901,852,906,533.5386962890625
60,855.6425712267483,350.4332469978809,24,8.562768708028441,3.637931776210827,0.9052615968603136,-46.537021283169594,176.9583282470703,520.0,20.373838424682617,65.29070281982422,853,347,860,354,403.47998046875
61,863.2344695292902,290.05710491367864,22,7.65047036426843,3.679187261873172,0.8767699968313137,48.96979669933076,308.0454406738281,955.0,36.83332824707031,124.1063003540039,861,287,867,294,438.9300842285156
62,907.0858447488584,526.517808219178,8,3.4641016151377544,2.8284271247461903,0.5773502691896258,90.0,136.875,192.0,13.675300598144531,21.17901039123535,906,525,909,529,418.4388427734375
63,970.1659880834161,430.50394736842105,67,13.295627254802293,6.419486830026346,0.875715798654162,77.62779090781271,601.1940307617188,3846.0,76.73087310791016,514.3666381835938,967,424,974,437,488.5555114746094
64,982.8451786400308,717.2082212831349,18,7.269164959984554,3.1659814142532436,0.9001714205205985,-62.16577408487653,144.61111450195312,266.0,15.730623245239258,32.10575866699219,981,714,986,721,533.6842651367188
65,1014.4171597633136,667.3026627218935,52,10.4271985362427,6.291360981017574,0.797468470464673,-81.99228019686717,325.0,1338.0,40.21002960205078,176.85147094726562,1012,663,1018,673,546.2603149414062
66,1038.9561200923788,333.6035411855273,13,6.735819733463726,2.5515464571538558,0.925477467031678,56.47099462498614,99.92308044433594,136.0,11.593459129333496,18.717119216918945,1037,331,1042,337,576.9815673828125
