label,y,x,area_px,major_axis_px,minor_axis_px,eccentricity,orientation_deg,mean_intensity,max_intensity,mean_z,max_z,bbox_min_y,bbox_min_x,bbox_max_y,bbox_max_x,radius_px
1,18.06414662084765,561.507827415044,8,3.4641016151377544,2.8284271247461903,0.5773502691896258,90.0,327.375,855.0,39.94671630859375,111.15607452392578,17,560,20,564,502.7379150390625
2,28.027723830734967,928.6267082405345,202,26.91854167458302,9.810691978538424,0.9312196217702731,54.78225377398199,277.8465270996094,3131.0,46.923858642578125,524.7538452148438,19,918,38,941,638.1914672851562
3,21.61298224127373,630.4576852418861,43,12.90357713431882,4.175260134742247,0.9462029187573039,86.10663184699561,189.88372802734375,609.0,21.508413314819336,78.10602569580078,20,625,24,638,510.53778076171875
4,24.196466809421842,293.33190578158457,16,6.490340168018707,3.1425283615908546,0.8749653919296679,-48.5625081744509,116.75,198.0,12.107109069824219,23.067583084106445,22,291,27,297,541.7957153320312
5,52.76036036036036,245.5159159159159,14,6.683766638907472,2.781263522561938,0.9093087121712009,-36.78379215445244,118.92857360839844,184.0,12.362452507019043,21.17901039123535,50,244,56,249,538.9134521484375
6,52.76521448095052,581.4283483014448,55,14.004400729186381,5.027369706593812,0.9333433314416947,-88.09886216302739,325.9454650878906,1610.0,39.147438049316406,212.32968139648438,51,575,56,589,471.28289794921875
7,56.96231493943473,240.6164199192463,8,3.4641016151377544,2.8284271247461903,0.5773502691896258,90.0,92.875,117.0,8.785242080688477,12.005935668945312,56,239,59,243,537.8356323242188
8,77.04971002485502,873.089478044739,16,5.491121612710071,3.687490126688931,0.7409712228106841,37.5621589991806,75.4375,97.0,7.023135185241699,9.712666511535645,75,871,80,876,569.3763427734375
9,82.81523542171749,532.6012930117818,57,12.623793338676972,5.756066448591076,0.8899953322383887,-79.95325481664285,412.47369384765625,2457.0,50.785606384277344,326.5884094238281,80,527,86,540,437.29510498046875
10,94.62793281764178,530.7132783452284,55,11.244033680646295,6.200677447131706,0.8341988291067638,-79.94694036221445,425.4363708496094,2648.0,52.41896438598633,352.21905517578125,92,526,98,537,425.4432678222656
11,107.15762001836958,819.4554985550751,103,19.34972370316234,6.933487756253543,0.9335969516157696,56.84528531988265,433.3883361816406,4108.0,54.422889709472656,550.1146850585938,101,811,114,828,514.57373046875
12,110.33158544108575,566.0573719925972,17,6.855577033074957,3.6229312742065125,0.8489552022010131,16.767115850619426,190.7058868408203,392.0,20.8834228515625,48.02374267578125,107,564,114,569,412.8237609863281
13,112.32077249175694,483.5939707960433,21,7.256318664367978,3.71657902143232,0.8588750325853228,-65.41674755722566,202.1904754638672,509.0,22.680553436279297,63.67192840576172,110,480,115,487,408.3983459472656
14,137.55522088353413,768.6536144578313,8,4.242640687119285,2.449489742783178,0.816496580927726,45.0,124.5,232.0,12.03965950012207,26.574935913085938,136,767,140,771,461.05401611328125
15,155.33997682502897,433.33823870220164,31,10.244380981854933,3.8851359831622374,0.9252960643159,-64.78588377417218,278.3870849609375,955.0,33.11967086791992,123.83650207519531,153,429,159,439,373.3680114746094
16,166.93025914634146,718.8632621951219,44,12.701463408110959,4.517561785133763,0.9346106368101995,67.51663226389354,298.18182373046875,2407.0,35.29426193237305,319.7086181640625,164,713,171,725,409.6866455078125
17,182.49324490297224,47.49447310243183,42,10.471844313328196,5.201637238927549,0.8679074203848909,-36.840201987768424,96.92857360839844,169.0,11.014272689819336,24.45029067993164,178,44,188,52,578.9290161132812
18,184.80827557812393,386.04425993275237,42,11.898623254017624,4.543675481498791,0.9242178459271391,-59.80341421777686,346.9761962890625,1629.0,41.728492736816406,214.62295532226562,181,381,189,392,359.32818603515625
19,212.3298796791444,669.4548796791444,8,3.4641016151377544,2.8284271247461903,0.5773502691896258,90.0,374.0,1191.0,46.59466552734375,155.53756713867188,212,668,215,672,344.50201416015625
20,223.57152817794167,962.0717413852714,136,22.85018213535919,7.833075108427608,0.9394078878155051,32.975155974007286,1276.0294189453125,18882.0,168.48182678222656,2543.504638671875,213,953,233,969,541.10888671875
21,225.89675730696524,327.18569143521887,187,43.868108243821915,6.142861791472513,0.9901472271666583,-59.66998907582097,110.32620239257812,299.0,9.756671905517578,35.20841598510742,216,306,239,345,350.4906921386719
22,220.97149564050972,677.1995305164319,5,2.5298221281347035,2.5298221281347035,0.0,-45.0,596.4000244140625,1119.0,75.35411071777344,145.8249053955078,220,676,223,679,341.0623474121094
23,239.59972131844,618.1835189753469,210,29.115183079679277,10.059608777145812,0.938414791446807,71.69975499600746,2723.70947265625,89208.0,363.5967712402344,12029.0029296875,233,600,246,631,297.9197998046875
24,243.2660891883221,290.5971126082772,44,12.129107815438452,4.676346295544208,0.922688020110663,-45.8640160935488,354.2045593261719,1972.0,42.764244079589844,260.8930358886719,239,286,248,296,358.6668701171875
25,251.40574860181536,909.5221875859539,62,16.34326719550631,4.923833001245479,0.953537002336831,36.28561330034322,351.8387145996094,2009.0,42.97304153442383,266.4238586425781,244,904,258,915,483.6560363769531
26,269.02881108679793,244.88439095550692,13,4.8987468184356775,3.3498081318351556,0.7296608671767802,-19.794065423841484,210.92308044433594,579.0,23.773204803466797,73.11479949951172,267,244,272,248,372.69671630859375
27,268.879472693032,570.6059484382102,35,9.14022077498765,4.861766381445065,0.8468014734865703,-87.87442019415128,439.971435546875,3172.0,68.62461853027344,529.306640625,267,566,272,576,254.0682830810547
28,273.1484942886812,241.3214953271028,16,5.9966006892282255,3.3879610644084397,0.8251044156868004,-11.416827088958772,300.9375,1122.0,35.807029724121094,146.36448669433594,271,239,277,243,372.8055725097656
29,291.2217374810319,110.45030349013658,23,10.051410917949958,3.070277752456761,0.9522057458500756,37.30275403914786,229.21739196777344,1057.0,26.17610740661621,137.73101806640625,287,107,295,114,472.6580810546875
30,297.50023411893244,522.4484157952239,26,8.753871248332093,3.8008763784879687,0.9008194981240351,-80.63080491397228,246.42308044433594,1106.0,36.156593322753906,181.10076904296875,296,519,300,528,217.8264923095703
31,328.64411348290133,144.60793763159805,116,20.393034754117032,7.344697771890877,0.932891638841186,-29.89633303568489,949.862060546875,8188.0,123.15386199951172,1099.5548095703125,320,139,339,151,424.8341064453125
