frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,0,0,0,0.125798,,,,,,,,,,,,,
2.4GPa_decomp,,,,0,0,,,,,,,,,,,,
3.9GPa,0,0,0,0.329677,0.381581,0,,,,,,,,,,,
5GPa,0,0,0,0.0114112,0.0907103,0,0.0346133,,,,,,,,,,
6.2GPa,,,,0,0,,0,0,,,,,,,,,
6.6GPa,0,0,0,0.529021,0.06655,0,0.174406,0.00603677,0,,,,,,,,
7.4GPa,,,,0,0,,0,0,,0,,,,,,,
8.5GPa,,,,0,0,,0,0,,0,,,,,,,
9.8GPa,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10.4GPa,,,,0,0,,0,0,,0,,,0,,,,
12.8GPa,0,0,0,0,0,0,0,0,0,0,0,0,1,0,,,
13.3GPa,0,0,0,0.28111,0.447506,0,0.852683,0.0405934,0,0.148713,0,0,0,0,0,,
15.6GPa,0,0,0,0.115084,0.914831,0,0.349082,0.0991552,0,0.060882,0,0,0,0,0,0.409392,
