frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,,,,,,,,,,,,,,,,,
2.3GPa,,,,,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,0,,,,,,,,,,,,
3.9GPa,0,0,0,0,0,0.118138,,,,,,,,,,,
5GPa,0,0,0,0,0,0.192554,0.613532,,,,,,,,,,
6.2GPa,0,0,0,0,0,0.364755,0.323883,0.527898,,,,,,,,,
6.6GPa,0,0,0,0,0,0.0557672,0.00658821,0.0107382,0.0203414,,,,,,,,
7.4GPa,0,0,0,0,0,0.354349,0.333393,0.5434,0.971472,0.0197611,,,,,,,
8.5GPa,0,0,0,0,0,0.384841,0.306978,0.500346,0.947808,0.0214615,0.920769,,,,,,
9.8GPa,0,0,0,0,0,0.313071,0.377351,0.615047,0.858306,0.0174591,0.883511,0.813509,,,,,
10.4GPa,,,,,,0,0,0,0,0,0,0,0,,,,
12.8GPa,,,,,,0,0,0,0,0,0,0,0,,,,
13.3GPa,,,,,,0,0,0,0,0,0,0,0,,,,
15.6GPa,,,,,,0,0,0,0,0,0,0,0,,,,
