frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,,0,,,,,,,,,,,,,,,
2.3GPa,0,0.0453065,0,0,,,,,,,,,,,,,
2.4GPa_decomp,,0,,,0,,,,,,,,,,,,
3.9GPa,0,0.983466,0,0,0.0445574,0,,,,,,,,,,,
5GPa,,0,,,0,,0,,,,,,,,,,
6.2GPa,,0,,,0,,0,,,,,,,,,,
6.6GPa,0,0.106533,0,0,0.425281,0,0.104772,0,0,,,,,,,,
7.4GPa,,0,,,0,,0,,,0,,,,,,,
8.5GPa,0,0,0,0,0,0,0,0,0,0,0,,,,,,
9.8GPa,0,0,0,0,0,0,0,0,0,0,0,1,,,,,
10.4GPa,0,0.29005,0,0,0.0131412,0,0.294927,0,0,0.0309,0,0,0,,,,
12.8GPa,,0,,,0,,0,,,0,,0,0,0,,,
13.3GPa,0,0.0746977,0,0,0.606531,0,0.0734627,0,0,0.701169,0,0,0,0.0216661,0,,
15.6GPa,,0,,,0,,0,,,0,,0,0,0,,0,
