frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,,,0,,,,,,,,,,,,,,
2.3GPa,0,0,0.073043,0,,,,,,,,,,,,,
2.4GPa_decomp,,,0,,0,,,,,,,,,,,,
3.9GPa,,,0,,0,,,,,,,,,,,,
5GPa,,,0,,0,,,,,,,,,,,,
6.2GPa,0,0,0.0413175,0,0.565659,0,0,0,,,,,,,,,
6.6GPa,,,0,,0,,,,0,,,,,,,,
7.4GPa,0,0,0.0623125,0,0.853094,0,0,0,0.663068,0,,,,,,,
8.5GPa,0,0,0.0068442,0,0.093701,0,0,0,0.165649,0,0.109837,,,,,,
9.8GPa,0,0,0.0151003,0,0.206732,0,0,0,0.36547,0,0.242332,0.45325,,,,,
10.4GPa,,,0,,0,,,,0,,0,0,0,,,,
12.8GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,
13.3GPa,,,0,,0,,,,0,,0,0,0,,0,,
15.6GPa,0,0,0.537538,0,0.135884,0,0,0,0.0768643,0,0.115922,0.0127325,0.0280916,0,0,0,
