frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.132322,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,0,0,,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,,0,,,,,,,,,,,,,
3.9GPa,0.0431747,0.326284,0,0,0,0,,,,,,,,,,,
5GPa,0,0,,0,,,0,,,,,,,,,,
6.2GPa,0,0,,0,,,0,,,,,,,,,,
6.6GPa,0.0223379,0.168814,0,0,0,0,0.517383,0,0,,,,,,,,
7.4GPa,0.265213,0.498929,0,0,0,0,0.162793,0,0,0.0842263,,,,,,,
8.5GPa,0.457386,0.289302,0,0,0,0,0.0943946,0,0,0.0488382,0.579845,,,,,,
9.8GPa,0.0838114,0.633388,0,0,0,0,0.515141,0,0,0.266526,0.316016,0.18324,,,,,
10.4GPa,0.0104302,0.078824,0,0,0,0,0.241581,0,0,0.466928,0.0393276,0.0228039,0.124448,,,,
12.8GPa,0.0387869,0.293124,0,0,0,0,0.89837,0,0,0.575913,0.146248,0.0848013,0.462787,0.26891,,,
13.3GPa,0,0,,0,,,0,,,0,0,0,0,0,0,,
15.6GPa,0,0,,0,,,0,,,0,0,0,0,0,0,,
