frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,,,,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0.0253721,0,,,,,,,,,,,,
3.9GPa,,,,0,,0,,,,,,,,,,,
5GPa,0,0,0,0.475553,0,0.053353,0,,,,,,,,,,
6.2GPa,,,,0,,0,,0,,,,,,,,,
6.6GPa,0,0,0,0.266408,0,0.0952379,0,0.560207,0,,,,,,,,
7.4GPa,,,,0,,0,,0,,0,,,,,,,
8.5GPa,,,,0,,0,,0,,0,,,,,,,
9.8GPa,,,,0,,0,,0,,0,,,,,,,
10.4GPa,0,0,0,0.162408,0,0.156225,0,0.341515,0,0.609622,0,0,0,,,,
12.8GPa,0,0,0,0.219326,0,0.115683,0,0.461201,0,0.823269,0,0,0,0.740489,,,
13.3GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15.6GPa,0,0,0,0.091334,0,0.277795,0,0.192059,0,0.342835,0,0,0,0.562374,0.416431,0,
