frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,,0,,,,,,,,,,,,,,,
2.3GPa,0,0.130857,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0.0215629,0,0,0.164782,,,,,,,,,,,,
3.9GPa,,0,,,0,0,,,,,,,,,,,
5GPa,,0,,,0,0,,,,,,,,,,,
6.2GPa,,0,,,0,0,,,,,,,,,,,
6.6GPa,,0,,,0,0,,,,,,,,,,,
7.4GPa,,0,,,0,0,,,,,,,,,,,
8.5GPa,,0,,,0,0,,,,,,,,,,,
9.8GPa,,0,,,0,0,,,,,,,,,,,
10.4GPa,,0,,,0,0,,,,,,,,,,,
12.8GPa,0,0.145015,0,0,0.902365,0.148694,0,0,0,0,0,0,0,0,,,
13.3GPa,0,0.438208,0,0,0.298618,0.0492069,0,0,0,0,0,0,0,0,0.330928,,
15.6GPa,,0,,,0,0,,,,,,,,,0,0,
