frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.226657,,,,,,,,,,,,,,,,
1.3GPa,0.556642,0.407186,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,0,0,0,,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,,,,,,,,,,,,,,
3.9GPa,0,0,0,,,,,,,,,,,,,,
5GPa,0,0,0,,,,,,,,,,,,,,
6.2GPa,0,0,0,,,,,,,,,,,,,,
6.6GPa,0.220162,0.971343,0.395517,0,0,0,0,0,0,,,,,,,,
7.4GPa,0.140568,0.620181,0.252529,0,0,0,0,0,0,0.638478,,,,,,,
8.5GPa,0,0,0,,,,,,,0,0,,,,,,
9.8GPa,0.226507,0.99934,0.406917,0,0,0,0,0,0,0.971985,0.620591,0,,,,,
10.4GPa,0,0,0,,,,,,,0,0,,0,,,,
12.8GPa,0,0,0,,,,,,,0,0,,0,,,,
13.3GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15.6GPa,0,0,0,,,,,,,0,0,,0,,,0,
