frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0.501898,0,,,,,,,,,,,,,,,
1.5GPa,0,,0,,,,,,,,,,,,,,
2.3GPa,0,,0,,,,,,,,,,,,,,
2.4GPa_decomp,0,,0,,,,,,,,,,,,,,
3.9GPa,0.167971,0,0.334672,0,0,0,,,,,,,,,,,
5GPa,0.152406,0,0.303659,0,0,0,0.907335,,,,,,,,,,
6.2GPa,0.858476,0,0.430867,0,0,0,0.144199,0.130837,,,,,,,,,
6.6GPa,0,,0,,,,0,0,0,,,,,,,,
7.4GPa,0.0917921,0,0.18289,0,0,0,0.546476,0.602287,0.0788013,0,,,,,,,
8.5GPa,0,,0,,,,0,0,0,,0,,,,,,
9.8GPa,0,,0,,,,0,0,0,,0,,,,,,
10.4GPa,0,,0,,,,0,0,0,,0,,,,,,
12.8GPa,0,,0,,,,0,0,0,,0,,,,,,
13.3GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15.6GPa,0.139598,0,0.0700637,0,0,0,0.0234483,0.0212755,0.162611,0,0.0128139,0,0,0,0,0,
