frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,0,0.719338,0,,,,,,,,,,,,,,
2.3GPa,,0,,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0.937099,0,0.767622,0,,,,,,,,,,,,
3.9GPa,0,0.210598,0,0.292766,0,0.224734,,,,,,,,,,,
5GPa,0,0.745717,0,0.964626,0,0.795772,0.28241,,,,,,,,,,
6.2GPa,,0,,0,,0,0,0,,,,,,,,,
6.6GPa,0,0.409586,0,0.294631,0,0.383822,0.0862579,0.305435,0,,,,,,,,
7.4GPa,0,0.12295,0,0.17092,0,0.131202,0.583812,0.164874,0,0.0503584,,,,,,,
8.5GPa,0,0.437872,0,0.314978,0,0.410329,0.0922149,0.326529,0,0.935401,0.0538362,,,,,,
9.8GPa,0,0.606063,0,0.435964,0,0.567941,0.127636,0.451952,0,0.675814,0.0745152,0.722486,,,,,
10.4GPa,,0,,0,,0,0,0,,0,0,0,0,,,,
12.8GPa,0,0.267945,0,0.372488,0,0.28593,0.785975,0.359311,0,0.109746,0.458862,0.117326,0.162391,0,,,
13.3GPa,,0,,0,,0,0,0,,0,0,0,0,,0,,
15.6GPa,0,0.345867,0,0.248795,0,0.324112,0.0728388,0.257919,0,0.844431,0.0425242,0.789881,0.570678,0,0.0926732,0,
