frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,,,,0,0,,,,,,,,,,,,
3.9GPa,,,,0,0,,,,,,,,,,,,
5GPa,,,,0,0,,,,,,,,,,,,
6.2GPa,,,,0,0,,,,,,,,,,,,
6.6GPa,,,,0,0,,,,,,,,,,,,
7.4GPa,0,0,0,0.120427,0,0,0,0,0,0,,,,,,,
8.5GPa,,,,0,0,,,,,,0,,,,,,
9.8GPa,,,,0,0,,,,,,0,,,,,,
10.4GPa,0,0,0,0.0688468,0,0,0,0,0,0,0.00829101,0,0,,,,
12.8GPa,0,0,0,0.0915139,0,0,0,0,0,0,0.759913,0,0,0.00630044,,,
13.3GPa,0,0,0,0.80381,0,0,0,0,0,0,0.14982,0,0,0.0553398,0.11385,,
15.6GPa,0,0,0,0.040249,0,0,0,0,0,0,0.00484707,0,0,0.584617,0.00368335,0.0323526,
