frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,0,0.784015,0,,,,,,,,,,,,,,
2.3GPa,,0,,0,,,,,,,,,,,,,
2.4GPa_decomp,,0,,0,,,,,,,,,,,,,
3.9GPa,0,0.0049687,0,0.00389554,0,0,,,,,,,,,,,
5GPa,,0,,0,,,0,,,,,,,,,,
6.2GPa,,0,,0,,,0,,,,,,,,,,
6.6GPa,0,0.0106468,0,0.00834722,0,0,0.466687,0,0,,,,,,,,
7.4GPa,,0,,0,,,0,,,0,,,,,,,
8.5GPa,0,0.958432,0,0.818019,0,0,0.00476216,0,0,0.0102042,0,,,,,,
9.8GPa,0,0.601807,0,0.471826,0,0,0.00825631,0,0,0.0176913,0,0.576791,,,,,
10.4GPa,,0,,0,,,0,,,0,,0,0,,,,
12.8GPa,0,0.255184,0,0.200068,0,0,0.0194711,0,0,0.0417219,0,0.244576,0.424029,0,,,
13.3GPa,,0,,0,,,0,,,0,,0,0,,0,,
15.6GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
