frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.0100668,,,,,,,,,,,,,,,,
1.3GPa,0.411549,0.0244608,,,,,,,,,,,,,,,
1.5GPa,0.00918112,0.912019,0.0223087,,,,,,,,,,,,,,
2.3GPa,0.00504912,0.501561,0.0122686,0.549946,,,,,,,,,,,,,
2.4GPa_decomp,0.00206337,0.204968,0.00501368,0.224741,0.40866,,,,,,,,,,,,
3.9GPa,0.0136888,0.735407,0.0332616,0.670705,0.368852,0.150735,,,,,,,,,,,
5GPa,0.0129755,0.775835,0.0315284,0.707576,0.389129,0.159021,0.947891,,,,,,,,,,
6.2GPa,0.00757369,0.752343,0.0184029,0.82492,0.666666,0.272439,0.553278,0.583694,,,,,,,,,
6.6GPa,0.86457,0.00870346,0.355812,0.00793772,0.00436532,0.00178393,0.0118349,0.0112182,0.00654799,,,,,,,,
7.4GPa,0,0,0,0,0,0,0,0,0,0,,,,,,,
8.5GPa,0,0,0,0,0,0,0,0,0,0,,,,,,,
9.8GPa,0.0076457,0.759496,0.0185779,0.832763,0.660387,0.269874,0.558539,0.589243,0.990582,0.00661024,0,0,,,,,
10.4GPa,0.756486,0.0076154,0.311331,0.00694539,0.00381959,0.00156091,0.0103554,0.00981575,0.00572939,0.874986,0,0,0.00578387,,,,
12.8GPa,0.00328971,0.326788,0.0079935,0.358313,0.651542,0.627219,0.240322,0.253534,0.434361,0.00284419,0,0,0.43027,0.00248862,,,
13.3GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15.6GPa,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,
