frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,,0,,,,,,,,,,,,,,,
2.3GPa,,0,,,,,,,,,,,,,,,
2.4GPa_decomp,,0,,,,,,,,,,,,,,,
3.9GPa,0,0.664093,0,0,0,0,,,,,,,,,,,
5GPa,0,0.708929,0,0,0,0,0.936756,,,,,,,,,,
6.2GPa,0,0.70641,0,0,0,0,0.940096,0.996447,,,,,,,,,
6.6GPa,0,0.0960815,0,0,0,0,0.144681,0.135531,0.136014,,,,,,,,
7.4GPa,,0,,,,,0,0,0,0,,,,,,,
8.5GPa,,0,,,,,0,0,0,0,,,,,,,
9.8GPa,0,0.880248,0,0,0,0,0.584567,0.624033,0.621816,0.0845756,0,0,,,,,
10.4GPa,,0,,,,,0,0,0,0,,,0,,,,
12.8GPa,,0,,,,,0,0,0,0,,,0,,,,
13.3GPa,,0,,,,,0,0,0,0,,,0,,,,
15.6GPa,0,0.0584214,0,0,0,0,0.0879718,0.0824081,0.0827019,0.60804,0,0,0.0514254,0,0,0,
