frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,,0,,,,,,,,,,,,,,,
2.3GPa,0,0.670636,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0.243761,0,0,0.163475,,,,,,,,,,,,
3.9GPa,,0,,,0,0,,,,,,,,,,,
5GPa,0,0.342094,0,0,0.229421,0.712555,0,,,,,,,,,,
6.2GPa,0,0.357659,0,0,0.239859,0.681546,0,0.956481,,,,,,,,,
6.6GPa,,0,,,0,0,,0,0,,,,,,,,
7.4GPa,0,0.0437175,0,0,0.0651881,0.0106566,0,0.0149555,0.015636,0,,,,,,,
8.5GPa,0,0.648884,0,0,0.967565,0.158172,0,0.221979,0.232079,0,0.0673734,,,,,,
9.8GPa,0,0.922292,0,0,0.618522,0.264299,0,0.370917,0.387794,0,0.0403203,0.59846,,,,,
10.4GPa,0,0.117878,0,0,0.0790535,0.483582,0,0.344579,0.329583,0,0.00515335,0.0764893,0.12781,,,,
12.8GPa,,0,,,0,0,,0,0,,0,0,0,0,,,
13.3GPa,0,0.192674,0,0,0.129214,0.790421,0,0.563219,0.538708,0,0.00842322,0.125023,0.208908,0.611802,0,,
15.6GPa,,0,,,0,0,,0,0,,0,0,0,0,,0,
