frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0.77755,0,,,,,,,,,,,,,,,
1.5GPa,0,,0,,,,,,,,,,,,,,
2.3GPa,0,,0,,,,,,,,,,,,,,
2.4GPa_decomp,0.15904,0,0.123661,0,0,,,,,,,,,,,,
3.9GPa,0,,0,,,0,,,,,,,,,,,
5GPa,0,0,0,0,0,0,0,,,,,,,,,,
6.2GPa,0,,0,,,0,,0,,,,,,,,,
6.6GPa,0.804267,0,0.966781,0,0,0.12791,0,0,0,,,,,,,,
7.4GPa,0.0628755,0,0.0808636,0,0,0.0099997,0,0,0,0.0781774,,,,,,,
8.5GPa,0,,0,,,0,,0,,0,0,,,,,,
9.8GPa,0.150963,0,0.117381,0,0,0.949215,0,0,0,0.121414,0.00949186,0,,,,,
10.4GPa,0,,0,,,0,,0,,0,0,,0,,,,
12.8GPa,0.712929,0,0.554337,0,0,0.223079,0,0,0,0.573385,0.0448257,0,0.21175,0,,,
13.3GPa,0,,0,,,0,,0,,0,0,,0,,0,,
15.6GPa,0,,0,,,0,,0,,0,0,,0,,0,,
