frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,,,,,,,,,,,,,,,,
1.5GPa,0,,,,,,,,,,,,,,,,
2.3GPa,0,,,,,,,,,,,,,,,,
2.4GPa_decomp,0,,,,,,,,,,,,,,,,
3.9GPa,0,,,,,,,,,,,,,,,,
5GPa,0,,,,,,,,,,,,,,,,
6.2GPa,0.0747859,0,0,0,0,0,0,0,,,,,,,,,
6.6GPa,0,,,,,,,,0,,,,,,,,
7.4GPa,0,,,,,,,,0,,,,,,,,
8.5GPa,0.289976,0,0,0,0,0,0,0,0.257903,0,0,,,,,,
9.8GPa,0.0755785,0,0,0,0,0,0,0,0.989513,0,0,0.260637,,,,,
10.4GPa,0.653314,0,0,0,0,0,0,0,0.0488587,0,0,0.189446,0.0493765,,,,
12.8GPa,0.107401,0,0,0,0,0,0,0,0.696323,0,0,0.370379,0.703703,0.0701666,,,
13.3GPa,0,,,,,,,,0,,,0,0,0,0,,
15.6GPa,0.346427,0,0,0,0,0,0,0,0.0259078,0,0,0.100456,0.0261824,0.530261,0.0372066,0,
