frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0,0,,,,,,,,,,,,,,,
2.3GPa,0,0,,,,,,,,,,,,,,,
2.4GPa_decomp,0,0,,,,,,,,,,,,,,,
3.9GPa,0,0,,,,,,,,,,,,,,,
5GPa,0,0,,,,,,,,,,,,,,,
6.2GPa,0.584348,0,0,0,0,0,0,0,,,,,,,,,
6.6GPa,0,0,,,,,,,0,,,,,,,,
7.4GPa,0,0,,,,,,,0,,,,,,,,
8.5GPa,0,0,,,,,,,0,,,,,,,,
9.8GPa,0.976053,0,0,0,0,0,0,0,0.570355,0,0,0,,,,,
10.4GPa,0.728857,0,0,0,0,0,0,0,0.801733,0,0,0,0.711403,,,,
12.8GPa,0.677783,0,0,0,0,0,0,0,0.396062,0,0,0,0.694413,0.494007,,,
13.3GPa,0.00115435,0,0,0,0,0,0,0,0.00197545,0,0,0,0.00112671,0.00158378,0.000782399,,
15.6GPa,0.743571,0,0,0,0,0,0,0,0.434505,0,0,0,0.761815,0.541957,0.911524,0.000858342,
