frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,1,0,,,,,,,,,,,,,,,
1.5GPa,0,0.350997,0,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,,,,,,,,,,,,,
3.9GPa,0,0.294674,0,0.10343,0,0,,,,,,,,,,,
5GPa,0,0,0,0,,,0,,,,,,,,,,
6.2GPa,0,0,0,0,,,0,,,,,,,,,,
6.6GPa,0,0,0,0,,,0,,,,,,,,,,
7.4GPa,0,0.0977543,0,0.0343115,0,0,0.331737,0,0,0,,,,,,,
8.5GPa,0,0.0130976,0,0.00459721,0,0,0.0444477,0,0,0,0.133985,,,,,,
9.8GPa,0,0.106982,0,0.0375505,0,0,0.363054,0,0,0,0.913742,0.122427,,,,,
10.4GPa,0,0,0,0,,,0,,,,0,0,0,,,,
12.8GPa,0,0,0,0,,,0,,,,0,0,0,,,,
13.3GPa,0,0,0,0,,,0,,,,0,0,0,,,,
15.6GPa,0,0,0,0,,,0,,,,0,0,0,,,,
