frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,,,,0,,,,,,,,,,,,,
2.4GPa_decomp,,,,0,,,,,,,,,,,,,
3.9GPa,0,0,0,0.0323531,0,0,,,,,,,,,,,
5GPa,0,0,0,0,0,0,0,,,,,,,,,,
6.2GPa,0,0,0,0.765611,0,0,0.0422579,0,,,,,,,,,
6.6GPa,0,0,0,0.728141,0,0,0.0444325,0,0.951059,,,,,,,,
7.4GPa,,,,0,,,0,0,0,0,,,,,,,
8.5GPa,,,,0,,,0,0,0,0,,,,,,,
9.8GPa,0,0,0,0.545604,0,0,0.0592978,0,0.712639,0.749311,0,0,,,,,
10.4GPa,0,0,0,0,0,0,0,1,0,0,0,0,0,,,,
12.8GPa,,,,0,,,0,0,0,0,,,0,0,,,
13.3GPa,,,,0,,,0,0,0,0,,,0,0,,,
15.6GPa,0,0,0,0.766216,0,0,0.0247895,0,0.586623,0.557913,0,0,0.418051,0,0,0,
