frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.803061,,,,,,,,,,,,,,,,
1.3GPa,0.000768871,0.000957425,,,,,,,,,,,,,,,
1.5GPa,0.00908981,0.011319,0.084586,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0.138419,0.111159,0.000106426,0.0012582,0,,,,,,,,,,,,
3.9GPa,0,0,0,0,,0,,,,,,,,,,,
5GPa,0.567356,0.706491,0.00135518,0.0160214,0,0.0785329,0,,,,,,,,,,
6.2GPa,0,0,0,0,,0,,0,,,,,,,,,
6.6GPa,0.742887,0.92507,0.00103498,0.0122358,0,0.10283,0,0.763717,0,,,,,,,,
7.4GPa,0,0,0,0,,0,,0,,0,,,,,,,
8.5GPa,0,0,0,0,,0,,0,,0,,,,,,,
9.8GPa,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10.4GPa,0,0,0,0,,0,,0,,0,,,0,,,,
12.8GPa,0,0,0,0,,0,,0,,0,,,0,,,,
13.3GPa,0,0,0,0,,0,,0,,0,,,0,,,,
15.6GPa,0.29022,0.233064,0.000223142,0.00263804,0,0.476946,0,0.164658,0,0.215601,0,0,0,0,0,0,
