frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,0,0,0,0.538303,,,,,,,,,,,,,
2.4GPa_decomp,,,,0,0,,,,,,,,,,,,
3.9GPa,0,0,0,0.0390752,0.0210343,0,,,,,,,,,,,
5GPa,,,,0,0,,0,,,,,,,,,,
6.2GPa,0,0,0,0,0,0,0,0,,,,,,,,,
6.6GPa,,,,0,0,,0,,0,,,,,,,,
7.4GPa,0,0,0,0.945772,0.509112,0,0.0413156,0,0,0,,,,,,,
8.5GPa,,,,0,0,,0,,0,,0,,,,,,
9.8GPa,,,,0,0,,0,,0,,0,,,,,,
10.4GPa,0,0,0,0.18353,0.340941,0,0.00717146,0,0,0,0.173577,0,0,,,,
12.8GPa,,,,0,0,,0,,0,,0,,,0,,,
13.3GPa,0,0,0,0.194718,0.104817,0,0.200676,0,0,0,0.205882,0,0,0.0357365,0,,
15.6GPa,0,0,0,0.0284087,0.0152925,0,0.727026,0,0,0,0.0300376,0,0,0.00521384,0,0.145897,
