frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,,0,,,,,,,,,,,,,,,
2.3GPa,0,0.178019,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0.0255301,0,0,0.143413,,,,,,,,,,,,
3.9GPa,,0,,,0,0,,,,,,,,,,,
5GPa,0,0,0,0,0,0,0,,,,,,,,,,
6.2GPa,,0,,,0,0,,0,,,,,,,,,
6.6GPa,,0,,,0,0,,0,,,,,,,,,
7.4GPa,,0,,,0,0,,0,,,,,,,,,
8.5GPa,0,0.0304499,0,0,0.171049,0.83843,0,0,0,0,0,,,,,,
9.8GPa,0,0.0352136,0,0,0.197808,0.725008,0,0,0,0,0,0.864722,,,,,
10.4GPa,0,0.0259164,0,0,0.145582,0.985097,0,0,0,0,0,0.851114,0.735977,,,,
12.8GPa,0,0.00490197,0,0,0.0275363,0.192007,0,0,0,0,0,0.160984,0.139207,0.189146,,,
13.3GPa,,0,,,0,0,,0,,,,0,0,0,0,,
15.6GPa,,0,,,0,0,,0,,,,0,0,0,0,,
