frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,,,,,,,,,,,,,,,,,
2.3GPa,,,,,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,0,,,,,,,,,,,,
3.9GPa,,,,,,0,,,,,,,,,,,
5GPa,0,0,0,0,0,0.00159784,0,,,,,,,,,,
6.2GPa,,,,,,0,,0,,,,,,,,,
6.6GPa,0,0,0,0,0,0.104918,0,0.0152294,0,,,,,,,,
7.4GPa,0,0,0,0,0,0.108984,0,0.0146612,0,0.962693,,,,,,,
8.5GPa,0,0,0,0,0,0.175055,0,0.00912768,0,0.599347,0.622573,,,,,,
9.8GPa,,,,,,0,,0,,0,0,0,,,,,
10.4GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12.8GPa,0,0,0,0,0,0.759676,0,0.00210332,0,0.13811,0.143462,0.230433,0,0,,,
13.3GPa,,,,,,0,,0,,0,0,0,,0,0,,
15.6GPa,0,0,0,0,0,0.00801479,0,0.199362,0,0.0763906,0.0735407,0.0457845,0,0,0.0105503,0,
