frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0,0,0.0550073,,,,,,,,,,,,,,
2.3GPa,0,0,0.0259795,0.472292,,,,,,,,,,,,,
2.4GPa_decomp,,,0,0,0,,,,,,,,,,,,
3.9GPa,,,0,0,0,,,,,,,,,,,,
5GPa,,,0,0,0,,,,,,,,,,,,
6.2GPa,,,0,0,0,,,,,,,,,,,,
6.6GPa,0,0,0.0546441,0.993396,0.475432,0,0,0,0,,,,,,,,
7.4GPa,,,0,0,0,,,,,0,,,,,,,
8.5GPa,,,0,0,0,,,,,0,,,,,,,
9.8GPa,,,0,0,0,,,,,0,,,,,,,
10.4GPa,,,0,0,0,,,,,0,,,,,,,
12.8GPa,0,0,0.00161726,0.0294008,0.0622512,0,0,0,0,0.0295962,0,0,0,0,,,
13.3GPa,0,0,0.122733,0.448186,0.211675,0,0,0,0,0.445226,0,0,0,0,0.013177,,
15.6GPa,,,0,0,0,,,,,0,,,,,0,0,
