frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0,0,0.0260832,,,,,,,,,,,,,,
2.3GPa,0,0,0.245264,0.106348,,,,,,,,,,,,,
2.4GPa_decomp,,,0,0,0,,,,,,,,,,,,
3.9GPa,,,0,0,0,,,,,,,,,,,,
5GPa,0,0,0.388275,0.0101275,0.0952297,0,0,,,,,,,,,,
6.2GPa,0,0,0.0401234,0.650075,0.163593,0,0,0.0155789,,,,,,,,,
6.6GPa,,,0,0,0,,,0,0,,,,,,,,
7.4GPa,0,0,0.028205,0.924774,0.114999,0,0,0.0109513,0.702956,0,,,,,,,
8.5GPa,,,0,0,0,,,0,0,,0,,,,,,
9.8GPa,0,0,0.00922583,0.353707,0.0376159,0,0,0.00358216,0.229936,0,0.327099,0,,,,,
10.4GPa,0,0,0.0083024,0.318304,0.0338509,0,0,0.00322361,0.206921,0,0.294359,0,0.899908,,,,
12.8GPa,,,0,0,0,,,0,0,,0,,0,0,,,
13.3GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15.6GPa,0,0,0.0762622,0.342021,0.310939,0,0,0.0296107,0.526125,0,0.369842,0,0.120975,0.108867,0,0,
