frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.166685,,,,,,,,,,,,,,,,
1.3GPa,0.496801,0.335517,,,,,,,,,,,,,,,
1.5GPa,0.937003,0.156184,0.465504,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,,,,,,,,,,,,,
3.9GPa,0.135768,0.814521,0.273285,0.127215,0,0,,,,,,,,,,,
5GPa,0,0,0,0,,,0,,,,,,,,,,
6.2GPa,0,0,0,0,0,0,0,0,,,,,,,,,
6.6GPa,0.165749,0.994384,0.333632,0.155307,0,0,0.819121,0,0,,,,,,,,
7.4GPa,0.273764,0.608864,0.551053,0.256518,0,0,0.495932,0,0,0.605445,,,,,,,
8.5GPa,0,0,0,0,0,0,0,0,1,0,0,,,,,,
9.8GPa,0.608046,0.274132,0.817044,0.569742,0,0,0.223286,0,0,0.272592,0.450235,0,,,,,
10.4GPa,0.496896,0.082825,0.246858,0.530303,0,0,0.0674627,0,0,0.0823599,0.136032,0,0.302136,,,,
12.8GPa,0,0,0,0,,,0,,0,0,0,0,0,0,,,
13.3GPa,0.657023,0.253697,0.756139,0.615633,0,0,0.206641,0,0,0.252272,0.416673,0,0.925456,0.326472,0,,
15.6GPa,0.668262,0.111389,0.331993,0.71319,0,0,0.0907288,0,0,0.110764,0.182946,0,0.406334,0.743564,0,0.439064,
