frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,,,,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,,,,,0,,,,,,,,,,,,
3.9GPa,0,0,0,0,0.162505,0,,,,,,,,,,,
5GPa,0,0,0,0,0,0,0,,,,,,,,,,
6.2GPa,,,,,0,,0,0,,,,,,,,,
6.6GPa,0,0,0,0,0.0103043,0,0.0016745,0,0,,,,,,,,
7.4GPa,,,,,0,,0,0,,0,,,,,,,
8.5GPa,0,0,0,0,0.0462017,0,0.007508,0,0,0.223029,0,,,,,,
9.8GPa,0,0,0,0,0.166074,0,0.0269878,0,0,0.0620466,0,0.2782,,,,,
10.4GPa,,,,,0,,0,0,,0,,0,0,,,,
12.8GPa,,,,,0,,0,0,,0,,0,0,,,,
13.3GPa,0,0,0,0,0.025793,0,0.00419148,0,0,0.399501,0,0.558269,0.15531,0,0,,
15.6GPa,0,0,0,0,0.0702385,0,0.0114141,0,0,0.146705,0,0.657783,0.422935,0,0,0.36722,
