frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.644252,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0.302697,0.469843,0,,,,,,,,,,,,,,
2.3GPa,0,0,,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,,0,,,,,,,,,,,,,
3.9GPa,0.0636714,0.0988299,0,0.210347,0,0,,,,,,,,,,,
5GPa,0.452785,0.702807,0,0.668523,0,0,0.140622,,,,,,,,,,
6.2GPa,0.82571,0.78024,0,0.36659,0,0,0.077111,0.548358,,,,,,,,,
6.6GPa,0.549328,0.852661,0,0.551031,0,0,0.115908,0.824251,0.66528,,,,,,,,
7.4GPa,0.506523,0.786218,0,0.597598,0,0,0.125703,0.893908,0.613439,0.922076,,,,,,,
8.5GPa,0.832122,0.774228,0,0.363765,0,0,0.0765169,0.544133,0.992295,0.660154,0.608712,,,,,,
9.8GPa,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
10.4GPa,0,0,,0,,,0,0,0,0,0,0,0,,,,
12.8GPa,0,0,,0,,,0,0,0,0,0,0,0,,,,
13.3GPa,0,0,,0,,,0,0,0,0,0,0,0,,,,
15.6GPa,0.201249,0.312377,0,0.664854,0,0,0.316381,0.44447,0.243729,0.366355,0.397315,0.241851,0,0,0,0,
