frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.119219,,,,,,,,,,,,,,,,
1.3GPa,0.485186,0.0578433,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0.0352466,0.00420206,0.0726456,0,0,,,,,,,,,,,,
3.9GPa,0,0,0,0,,0,,,,,,,,,,,
5GPa,0,0,0,0,,0,,,,,,,,,,,
6.2GPa,0,0,0,0,,0,,,,,,,,,,,
6.6GPa,0,0,0,0,,0,,,,,,,,,,,
7.4GPa,0,0,0,0,,0,,,,,,,,,,,
8.5GPa,0,0,0,0,,0,,,,,,,,,,,
9.8GPa,0.0741571,0.00884091,0.152843,0,0,0.475297,0,0,0,0,0,0,,,,,
10.4GPa,0,0,0,0,,0,,,,,,,0,,,,
12.8GPa,0.0536207,0.00639259,0.110516,0,0,0.657333,0,0,0,0,0,0,0.723069,0,,,
13.3GPa,0.0459866,0.00548246,0.0947813,0,0,0.766454,0,0,0,0,0,0,0.620124,0,0.857628,,
15.6GPa,0.639609,0.186393,0.31033,0,0,0.0225441,0,0,0,0,0,0,0.0474316,0,0.0342963,0.0294135,
