frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,0,0,0,0.0185172,,,,,,,,,,,,,
2.4GPa_decomp,,,,0,0,,,,,,,,,,,,
3.9GPa,,,,0,0,,,,,,,,,,,,
5GPa,0,0,0,0.561475,0.0329796,0,0,,,,,,,,,,
6.2GPa,0,0,0,0.0380813,0.486255,0,0,0.0678236,,,,,,,,,
6.6GPa,,,,0,0,,,0,0,,,,,,,,
7.4GPa,0,0,0,0.114215,0.162125,0,0,0.20342,0.333416,0,,,,,,,
8.5GPa,,,,0,0,,,0,0,,0,,,,,,
9.8GPa,0,0,0,0.06471,0.286157,0,0,0.11525,0.588491,0,0.566561,0,,,,,
10.4GPa,,,,0,0,,,0,0,,0,,0,,,,
12.8GPa,0,0,0,0.0108193,0.584282,0,0,0.0192694,0.28411,0,0.094727,0,0.167196,0,,,
13.3GPa,,,,0,0,,,0,0,,0,,0,,0,,
15.6GPa,0,0,0,0.0200031,0.925715,0,0,0.0356261,0.525275,0,0.175135,0,0.30912,0,0.540879,0,
