frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,,,,,,,,,,,,,,,,
1.5GPa,0.384097,0,0,,,,,,,,,,,,,,
2.3GPa,0,,,0,,,,,,,,,,,,,
2.4GPa_decomp,0.416871,0,0,0.160119,0,,,,,,,,,,,,
3.9GPa,0,,,0,,0,,,,,,,,,,,
5GPa,0,,,0,,0,,,,,,,,,,,
6.2GPa,0.603439,0,0,0.636514,0,0.251556,0,0,,,,,,,,,
6.6GPa,0,,,0,,0,,,0,,,,,,,,
7.4GPa,0,,,0,,0,,,0,,,,,,,,
8.5GPa,0,,,0,,0,,,0,,,,,,,,
9.8GPa,0,,,0,,0,,,0,,,,,,,,
10.4GPa,0.306817,0,0,0.117848,0,0.736001,0,0,0.185145,0,0,0,0,,,,
12.8GPa,0,,,0,,0,,,0,,,,,0,,,
13.3GPa,0.0445219,0,0,0.0171007,0,0.1068,0,0,0.0268662,0,0,0,0,0.145109,0,,
15.6GPa,0.534178,0,0,0.205176,0,0.780396,0,0,0.322344,0,0,0,0,0.574372,0,0.0833465,
