frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,,,,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,,,,,0,,,,,,,,,,,,
3.9GPa,,,,,0,,,,,,,,,,,,
5GPa,0,0,0,0,0.273344,0,0,,,,,,,,,,
6.2GPa,0,0,0,0,0.58252,0,0,0.469244,,,,,,,,,
6.6GPa,0,0,0,0,0.046046,0,0,0.168454,0.0790462,,,,,,,,
7.4GPa,0,0,0,0,0.592875,0,0,0.461048,0.982535,0.0776656,,,,,,,
8.5GPa,,,,,0,,,0,0,0,0,,,,,,
9.8GPa,,,,,0,,,0,0,0,0,,,,,,
10.4GPa,0,0,0,0,0.158115,0,0,0.578448,0.271433,0.291218,0.266693,0,0,,,,
12.8GPa,,,,,0,,,0,0,0,0,,,0,,,
13.3GPa,0,0,0,0,0.20688,0,0,0.756847,0.355146,0.222574,0.348943,0,0,0.764286,0,,
15.6GPa,0,0,0,0,0.869851,0,0,0.314243,0.669679,0.0529356,0.681583,0,0,0.181773,0,0.237834,
