frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,,,,,,,,,,,,,,,,,
2.3GPa,,,,,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,0,,,,,,,,,,,,
3.9GPa,0,0,0,0,0,0.375309,,,,,,,,,,,
5GPa,0,0,0,0,0,0.207701,0.0779521,,,,,,,,,,
6.2GPa,0,0,0,0,0,0.723337,0.271475,0.287143,,,,,,,,,
6.6GPa,,,,,,0,0,0,0,,,,,,,,
7.4GPa,,,,,,0,0,0,0,,,,,,,,
8.5GPa,0,0,0,0,0,0.132037,0.0495546,0.635706,0.182539,0,0,,,,,,
9.8GPa,,,,,,0,0,0,0,,,0,,,,,
10.4GPa,,,,,,0,0,0,0,,,0,,,,,
12.8GPa,,,,,,0,0,0,0,,,0,,,,,
13.3GPa,,,,,,0,0,0,0,,,0,,,,,
15.6GPa,,,,,,0,0,0,0,,,0,,,,,
