frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0,0,0.81321,,,,,,,,,,,,,,
2.3GPa,,,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0.141237,0.114856,0,,,,,,,,,,,,
3.9GPa,,,0,0,,0,,,,,,,,,,,
5GPa,,,0,0,,0,,,,,,,,,,,
6.2GPa,0,0,0.59874,0.486901,0,0.235891,0,0,,,,,,,,,
6.6GPa,,,0,0,,0,,,0,,,,,,,,
7.4GPa,,,0,0,,0,,,0,,,,,,,,
8.5GPa,0,0,0,0,0,0,0,0,0,0,0,,,,,,
9.8GPa,0,0,0.202938,0.249552,0,0.0286624,0,0,0.121507,0,0,0,,,,,
10.4GPa,,,0,0,,0,,,0,,,0,0,,,,
12.8GPa,,,0,0,,0,,,0,,,0,0,,,,
13.3GPa,0,0,0.271775,0.22101,0,0.519686,0,0,0.453911,0,0,0,0.0551534,0,0,,
15.6GPa,,,0,0,,0,,,0,,,0,0,,,0,
