frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0,0.408901,0,,,,,,,,,,,,,,
2.3GPa,0,0.263618,0,0.107794,,,,,,,,,,,,,
2.4GPa_decomp,0,0,,0,0,,,,,,,,,,,,
3.9GPa,0,0,,0,0,,,,,,,,,,,,
5GPa,0,0.562365,0,0.229952,0.468766,0,0,,,,,,,,,,
6.2GPa,0,0,,0,0,,,0,,,,,,,,,
6.6GPa,0,0,,0,0,,,0,,,,,,,,,
7.4GPa,0,0.901351,0,0.368563,0.29247,0,0,0.623914,0,0,,,,,,,
8.5GPa,0,0.789757,0,0.322932,0.333797,0,0,0.712074,0,0,0.876193,,,,,,
9.8GPa,0,0.338285,0,0.827303,0.0891779,0,0,0.19024,0,0,0.304913,0.267163,,,,,
10.4GPa,0,0.127198,0,0.311073,0.0335316,0,0,0.0715317,0,0,0.11465,0.100455,0.376008,,,,
12.8GPa,0,0,,0,0,,,0,,,0,0,0,0,,,
13.3GPa,0,0,,0,0,,,0,,,0,0,0,0,,,
15.6GPa,0,0,,0,0,,,0,,,0,0,0,0,,,
