frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0.926465,0,,,,,,,,,,,,,,,
1.5GPa,0.720349,0,0.667378,,,,,,,,,,,,,,
2.3GPa,0.388504,0,0.359935,0.539327,,,,,,,,,,,,,
2.4GPa_decomp,0,,0,0,0,,,,,,,,,,,,
3.9GPa,0,,0,0,0,,,,,,,,,,,,
5GPa,0,,0,0,0,,,,,,,,,,,,
6.2GPa,0,,0,0,0,,,,,,,,,,,,
6.6GPa,0.122073,0,0.113096,0.169463,0.314213,0,0,0,0,,,,,,,,
7.4GPa,0,,0,0,0,,,,,0,,,,,,,
8.5GPa,0,,0,0,0,,,,,0,,,,,,,
9.8GPa,0,,0,0,0,,,,,0,,,,,,,
10.4GPa,0.575014,0,0.53273,0.798243,0.675643,0,0,0,0,0.212296,0,0,0,,,,
12.8GPa,0.00234673,0,0.00253299,0.00169046,0.000911713,0,0,0,0,0.000286472,0,0,0,0.0013494,,,
13.3GPa,0,,0,0,0,,,,,0,,,,0,0,,
15.6GPa,0,,0,0,0,,,,,0,,,,0,0,,
