frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0.847285,0,,,,,,,,,,,,,,,
1.5GPa,0,1,0,,,,,,,,,,,,,,
2.3GPa,0.0720447,0,0.08503,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,0,,,,,,,,,,,,
3.9GPa,0.01687,0,0.0199106,0,0.23416,0,,,,,,,,,,,
5GPa,0,0,0,0,0,,0,,,,,,,,,,
6.2GPa,0.0228718,0,0.0269942,0,0.317467,0,0.73759,0,,,,,,,,,
6.6GPa,0,0,0,0,0,,0,,0,,,,,,,,
7.4GPa,0.0259327,0,0.0306068,0,0.359953,0,0.65053,0,0.881967,0,,,,,,,
8.5GPa,0,0,0,0,0,,0,,0,,0,,,,,,
9.8GPa,0,0,0,0,0,,0,,0,,0,,,,,,
10.4GPa,0,0,0,0,0,,0,,0,,0,,,,,,
12.8GPa,0,0,0,0,0,,0,,0,,0,,,,,,
13.3GPa,0,0,0,0,0,,0,,0,,0,,,,,,
15.6GPa,0.934248,0,0.906917,0,0.0771151,0,0.0180573,0,0.0244815,0,0.0277578,0,0,0,0,0,
