frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0.489638,0,,,,,,,,,,,,,,,
1.5GPa,0,,0,,,,,,,,,,,,,,
2.3GPa,0,,0,,,,,,,,,,,,,,
2.4GPa_decomp,0,,0,,,,,,,,,,,,,,
3.9GPa,0.205269,0,0.100507,0,0,0,,,,,,,,,,,
5GPa,0,,0,,,,0,,,,,,,,,,
6.2GPa,0,,0,,,,0,,,,,,,,,,
6.6GPa,0,0,0,0,0,0,0,0,0,,,,,,,,
7.4GPa,0.581998,0,0.841305,0,0,0,0.119466,0,0,0,,,,,,,
8.5GPa,0,,0,,,,0,,,0,0,,,,,,
9.8GPa,0,0,0,0,0,0,0,0,0,1,0,0,,,,,
10.4GPa,0.235673,0,0.481322,0,0,0,0.0483763,0,0,0,0.404938,0,0,,,,
12.8GPa,0.594922,0,0.823029,0,0,0,0.122119,0,0,0,0.978277,0,0,0.396142,,,
13.3GPa,0,,0,,,,0,,,0,0,,0,0,0,,
15.6GPa,0.640748,0,0.764167,0,0,0,0.131525,0,0,0,0.908311,0,0,0.36781,0.928481,0,
