frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,0,0.185416,0,,,,,,,,,,,,,,
2.3GPa,,0,,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0.0978527,0,0.527746,0,,,,,,,,,,,,
3.9GPa,,0,,0,,0,,,,,,,,,,,
5GPa,0,0,0,0,0,0,0,,,,,,,,,,
6.2GPa,,0,,0,,0,,0,,,,,,,,,
6.6GPa,,0,,0,,0,,0,,,,,,,,,
7.4GPa,,0,,0,,0,,0,,,,,,,,,
8.5GPa,,0,,0,,0,,0,,,,,,,,,
9.8GPa,,0,,0,,0,,0,,,,,,,,,
10.4GPa,0,0.0642101,0,0.346302,0,0.656191,0,0,0,0,0,0,0,,,,
12.8GPa,,0,,0,,0,,0,,,,,,0,,,
13.3GPa,0,0.237982,0,0.77912,0,0.411177,0,0,0,0,0,0,0,0.269811,0,,
15.6GPa,0,0.118052,0,0.636684,0,0.828897,0,0,0,0,0,0,0,0.543915,0,0.496054,
