frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.16047,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0.0689181,0.429477,0,,,,,,,,,,,,,,
2.3GPa,0,0,,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,0,,,,,,,,,,,,
3.9GPa,0,0,,0,,0,,,,,,,,,,,
5GPa,0.361653,0.443713,0,0.190565,0,0,0,,,,,,,,,,
6.2GPa,0,0,,0,,0,,0,,,,,,,,,
6.6GPa,0.0348554,0.217208,0,0.50575,0,0,0,0.0963781,0,,,,,,,,
7.4GPa,0.800283,0.128421,0,0.055154,0,0,0,0.289424,0,0.0278941,,,,,,,
8.5GPa,0,0,,0,,0,,0,,0,0,,,,,,
9.8GPa,0.137985,0.85988,0,0.499461,0,0,0,0.38154,0,0.252603,0.110427,0,,,,,
10.4GPa,0,0,,0,,0,,0,,0,0,,0,,,,
12.8GPa,0,0,,0,,0,,0,,0,0,,0,,,,
13.3GPa,0,0,,0,,0,,0,,0,0,,0,,,,
15.6GPa,0,0,,0,,0,,0,,0,0,,0,,,,
