frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,,,,,,,,,,,,,,,,
1.5GPa,0,,,,,,,,,,,,,,,,
2.3GPa,0,,,,,,,,,,,,,,,,
2.4GPa_decomp,0.0981625,0,0,0,0,,,,,,,,,,,,
3.9GPa,0,,,,,0,,,,,,,,,,,
5GPa,0,,,,,0,,,,,,,,,,,
6.2GPa,0,,,,,0,,,,,,,,,,,
6.6GPa,0,,,,,0,,,,,,,,,,,
7.4GPa,0.203999,0,0,0,0,0.481191,0,0,0,0,,,,,,,
8.5GPa,0.327927,0,0,0,0,0.299342,0,0,0,0,0.622087,,,,,,
9.8GPa,0.192265,0,0,0,0,0.510558,0,0,0,0,0.94248,0.586304,,,,,
10.4GPa,0,,,,,0,,,,,0,0,0,,,,
12.8GPa,0.134357,0,0,0,0,0.73061,0,0,0,0,0.658615,0.409716,0.698811,0,,,
13.3GPa,0,,,,,0,,,,,0,0,0,,0,,
15.6GPa,0,,,,,0,,,,,0,0,0,,0,,
