frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,,,0,,,,,,,,,,,,,,
2.3GPa,,,0,,,,,,,,,,,,,,
2.4GPa_decomp,,,0,,,,,,,,,,,,,,
3.9GPa,,,0,,,,,,,,,,,,,,
5GPa,0,0,0.00603327,0,0,0,0,,,,,,,,,,
6.2GPa,0,0,0.0802844,0,0,0,0,0.0751487,,,,,,,,,
6.6GPa,0,0,0.904899,0,0,0,0,0.00666734,0.0887219,,,,,,,,
7.4GPa,,,0,,,,,0,0,0,,,,,,,
8.5GPa,,,0,,,,,0,0,0,,,,,,,
9.8GPa,,,0,,,,,0,0,0,,,,,,,
10.4GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,
12.8GPa,0,0,0.404873,0,0,0,0,0.0149016,0.198295,0.447423,0,0,0,0,,,
13.3GPa,,,0,,,,,0,0,0,,,,0,0,,
15.6GPa,0,0,0.347872,0,0,0,0,0.0173434,0.230787,0.384431,0,0,0,0,0.859212,0,
