frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.477817,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0.394006,0.824596,0,,,,,,,,,,,,,,
2.3GPa,0.263266,0.550977,0,0.668179,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,0,,,,,,,,,,,,
3.9GPa,0.0387574,0.018519,0,0.0152706,0.0102035,0,,,,,,,,,,,
5GPa,0.479365,0.996772,0,0.821933,0.549199,0,0.0185789,,,,,,,,,,
6.2GPa,0.208297,0.0995279,0,0.0820702,0.0548376,0,0.186068,0.0998502,,,,,,,,,
6.6GPa,0,0,0,0,0,,0,0,0,,,,,,,,
7.4GPa,0,0,0,0,0,,0,0,0,,,,,,,,
8.5GPa,0.503376,0.949224,0,0.782726,0.523001,0,0.0195096,0.952299,0.104852,0,0,,,,,,
9.8GPa,0,0,0,0,0,,0,0,0,,,0,,,,,
10.4GPa,0.349323,0.731081,0,0.886593,0.753648,0,0.0135389,0.728721,0.0727629,0,0,0.69396,0,,,,
12.8GPa,0.300643,0.629201,0,0.763042,0.875677,0,0.0116522,0.62717,0.0626231,0,0,0.597253,0,0.860645,,,
13.3GPa,0,0,0,0,0,,0,0,0,,,0,,0,0,,
15.6GPa,0,0,0,0,0,,0,0,0,,,0,,0,0,,
