frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0.833817,0,,,,,,,,,,,,,,,
1.5GPa,0.0844855,0,0.101324,,,,,,,,,,,,,,
2.3GPa,0.183741,0,0.220361,0.459808,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,0,,,,,,,,,,,,
3.9GPa,0.762338,0,0.635651,0.0644065,0.140072,0,,,,,,,,,,,
5GPa,0,0,0,0,0,,0,,,,,,,,,,
6.2GPa,0,0,0,0,0,,0,,,,,,,,,,
6.6GPa,0,0,0,0,0,,0,,,,,,,,,,
7.4GPa,0,1,0,0,0,0,0,0,0,0,,,,,,,
8.5GPa,0,0,0,0,0,,0,,,,0,,,,,,
9.8GPa,0,0,0,0,0,,0,,,,0,,,,,,
10.4GPa,0.362989,0,0.435334,0.232749,0.506188,0,0.27672,0,0,0,0,0,0,,,,
12.8GPa,0,0,0,0,0,,0,,,,0,,,0,,,
13.3GPa,0,0,0,0,0,,0,,,,0,,,0,,,
15.6GPa,0.962498,0,0.866306,0.0877773,0.1909,0,0.733749,0,0,0,0,0,0,0.377132,0,0,
