frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,0,0.598607,0,,,,,,,,,,,,,,
2.3GPa,0,0.353467,0,0.590482,,,,,,,,,,,,,
2.4GPa_decomp,0,0.167914,0,0.100514,0.0593519,,,,,,,,,,,,
3.9GPa,0,0.588641,0,0.352365,0.208065,0.285257,,,,,,,,,,,
5GPa,,0,,0,0,0,0,,,,,,,,,,
6.2GPa,0,0.252219,0,0.15098,0.089151,0.665745,0.428477,0,,,,,,,,,
6.6GPa,0,0.932918,0,0.558451,0.329755,0.179988,0.630967,0,0.270355,,,,,,,,
7.4GPa,0,0.314704,0,0.188384,0.111237,0.533561,0.534628,0,0.80145,0.337333,,,,,,,
8.5GPa,0,0.644784,0,0.385972,0.22791,0.260419,0.912927,0,0.391168,0.691148,0.488076,,,,,,
9.8GPa,0,0.683186,0,0.8762,0.51738,0.114716,0.402151,0,0.172313,0.637356,0.215001,0.440507,,,,,
10.4GPa,0,0.25296,0,0.151424,0.0894129,0.663795,0.429736,0,0.997071,0.271149,0.803804,0.392318,0.172819,,,,
12.8GPa,0,0.211785,0,0.126776,0.0748589,0.792851,0.359786,0,0.839686,0.227013,0.672966,0.328458,0.144688,0.837226,,,
13.3GPa,,0,,0,0,0,0,,0,0,0,0,0,0,0,,
15.6GPa,0,0.234599,0,0.140433,0.0829228,0.715749,0.398543,0,0.930139,0.251468,0.745459,0.363841,0.160275,0.927414,0.902753,0,
