frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,0,0.431197,0,,,,,,,,,,,,,,
2.3GPa,0,0.501321,0,0.860122,,,,,,,,,,,,,
2.4GPa_decomp,,0,,0,0,,,,,,,,,,,,
3.9GPa,0,0.484265,0,0.890414,0.965979,0,,,,,,,,,,,
5GPa,0,0.0321591,0,0.0138669,0.016122,0,0.0155735,,,,,,,,,,
6.2GPa,,0,,0,0,,0,0,,,,,,,,,
6.6GPa,0,0.800278,0,0.538808,0.626433,0,0.605121,0.0257362,0,,,,,,,,
7.4GPa,,0,,0,0,,0,0,,0,,,,,,,
8.5GPa,,0,,0,0,,0,0,,0,,,,,,,
9.8GPa,,0,,0,0,,0,0,,0,,,,,,,
10.4GPa,,0,,0,0,,0,0,,0,,,,,,,
12.8GPa,,0,,0,0,,0,0,,0,,,,,,,
13.3GPa,,0,,0,0,,0,0,,0,,,,,,,
15.6GPa,0,0.0507323,0,0.117655,0.101197,0,0.104761,0.0016315,0,0.0633933,0,0,0,0,0,0,
