frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,,,0,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,0.0709501,,,,,,,,,,,,
3.9GPa,,,0,,0,0,,,,,,,,,,,
5GPa,0,0,0,0,0.60627,0.117027,0,,,,,,,,,,
6.2GPa,,,0,,0,0,,0,,,,,,,,,
6.6GPa,0,0,0,0,0.187328,0.378749,0,0.308984,0,,,,,,,,
7.4GPa,0,0,0,0,0.579952,0.122338,0,0.95659,0,0.323005,,,,,,,
8.5GPa,0,0,0,0,0.0573449,0.00406862,0,0.0347665,0,0.0107423,0.0332572,,,,,,
9.8GPa,,,0,,0,0,,0,,0,0,0,,,,,
10.4GPa,0,0,0,0,0.0557883,0.786303,0,0.0920189,0,0.297811,0.0961947,0.00319917,0,,,,
12.8GPa,0,0,0,0,0.076082,0.932548,0,0.125492,0,0.406144,0.131187,0.00436291,0,0.733265,,,
13.3GPa,,,0,,0,0,,0,,0,0,0,,0,0,,
15.6GPa,0,0,0,0,0.324521,0.21863,0,0.535275,0,0.577242,0.559566,0.0186096,0,0.171909,0.234444,0,
