frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.13886,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0,0,,,,,,,,,,,,,,,
2.3GPa,0,0,,,,,,,,,,,,,,,
2.4GPa_decomp,0,0,,,,,,,,,,,,,,,
3.9GPa,0,0,,,,,,,,,,,,,,,
5GPa,0,0,0,0,0,0,0,,,,,,,,,,
6.2GPa,0.0445498,0.320825,0,0,0,0,0,0,,,,,,,,,
6.6GPa,0,0,,,,,,0,0,,,,,,,,
7.4GPa,0.319957,0.433996,0,0,0,0,0,0,0.139237,0,,,,,,,
8.5GPa,0.700218,0.19831,0,0,0,0,0,0,0.0636227,0,0.456939,,,,,,
9.8GPa,0.0884253,0.636795,0,0,0,0,0,0,0.503813,0,0.276366,0.126282,,,,,
10.4GPa,0,0,,,,,,0,0,,0,0,0,,,,
12.8GPa,0.00148094,0.010665,0,0,0,0,0,0,0.0332425,0,0.00462857,0.00211498,0.016748,0,,,
13.3GPa,0,0,,,,,,0,0,,0,0,0,,0,,
15.6GPa,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,
