frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,0.372821,0,0,,,,,,,,,,,,,,
2.3GPa,0,,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,,0,0,,,,,,,,,,,,,
3.9GPa,0.209772,0,0,0.0782072,0,0,,,,,,,,,,,
5GPa,0,,0,0,,,0,,,,,,,,,,
6.2GPa,0.817148,0,0,0.30465,0,0,0.256712,0,,,,,,,,,
6.6GPa,0,,0,0,,,0,,0,,,,,,,,
7.4GPa,0.825721,0,0,0.307846,0,0,0.254047,0,0.989617,0,,,,,,,
8.5GPa,0.514363,0,0,0.724821,0,0,0.107899,0,0.420311,0,0.42472,,,,,,
9.8GPa,0.3929,0,0,0.948896,0,0,0.0824192,0,0.321057,0,0.324426,0.763857,,,,,
10.4GPa,0,,0,0,,,0,,0,,0,0,0,,,,
12.8GPa,0,,0,0,,,0,,0,,0,0,0,,,,
13.3GPa,0,,0,0,,,0,,0,,0,0,0,,,,
15.6GPa,0.890845,0,0,0.418503,0,0,0.186874,0,0.727952,0,0.73559,0.577388,0.441042,0,0,0,
