frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0.0413836,,,,,,,,,,,,,,,,
1.3GPa,0.400844,0.103241,,,,,,,,,,,,,,,
1.5GPa,0.0930976,0.444518,0.232254,,,,,,,,,,,,,,
2.3GPa,0.137815,0.300285,0.343811,0.675528,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0,0,0,,,,,,,,,,,,
3.9GPa,0,0,0,0,0,,,,,,,,,,,,
5GPa,0,0,0,0,0,,,,,,,,,,,,
6.2GPa,0,0,0,0,0,,,,,,,,,,,,
6.6GPa,0,0,0,0,0,,,,,,,,,,,,
7.4GPa,0,0,0,0,0,,,,,,,,,,,,
8.5GPa,0,0,0,0,0,,,,,,,,,,,,
9.8GPa,0.373972,0.0154763,0.149904,0.0348159,0.0515388,0,0,0,0,0,0,0,,,,,
10.4GPa,0.0762312,0.542869,0.190177,0.818831,0.553144,0,0,0,0,0,0,0,0.0285084,,,,
12.8GPa,0,0,0,0,0,,,,,,,,0,0,,,
13.3GPa,0,0,0,0,0,,,,,,,,0,0,,,
15.6GPa,0,0,0,0,0,,,,,,,,0,0,,,
