frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,0,0.615296,0,,,,,,,,,,,,,,
2.3GPa,,0,,0,,,,,,,,,,,,,
2.4GPa_decomp,0,0.398057,0,0.244923,0,,,,,,,,,,,,
3.9GPa,0,0.626756,0,0.981715,0,0.249485,,,,,,,,,,,
5GPa,,0,,0,,0,0,,,,,,,,,,
6.2GPa,0,0.825897,0,0.508172,0,0.48197,0.517636,0,,,,,,,,,
6.6GPa,,0,,0,,0,0,,0,,,,,,,,
7.4GPa,0,0.784228,0,0.482532,0,0.507579,0.49152,0,0.949546,0,,,,,,,
8.5GPa,0,0.849088,0,0.724656,0,0.337986,0.738152,0,0.70126,0,0.665878,,,,,,
9.8GPa,0,0.655354,0,0.403237,0,0.607393,0.410747,0,0.793505,0,0.835668,0.556453,,,,,
10.4GPa,,0,,0,,0,0,,0,,0,0,0,,,,
12.8GPa,,0,,0,,0,0,,0,,0,0,0,,,,
13.3GPa,,0,,0,,0,0,,0,,0,0,0,,,,
15.6GPa,,0,,0,,0,0,,0,,0,0,0,,,,
