frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,,,,,,,,,,,,,,,,
1.5GPa,0.361352,0,0,,,,,,,,,,,,,,
2.3GPa,0.35771,0,0,0.989922,,,,,,,,,,,,,
2.4GPa_decomp,0.228589,0,0,0.082601,0.0817686,,,,,,,,,,,,
3.9GPa,0,,,0,0,0,,,,,,,,,,,
5GPa,0.850657,0,0,0.307386,0.304289,0.268721,0,,,,,,,,,,
6.2GPa,0.233907,0,0,0.647312,0.653902,0.0534686,0,0.198975,,,,,,,,,
6.6GPa,0.318709,0,0,0.881991,0.89097,0.0728534,0,0.271112,0.733921,,,,,,,,
7.4GPa,0.526777,0,0,0.685968,0.679055,0.120415,0,0.448106,0.444035,0.605018,,,,,,,
8.5GPa,0,,,0,0,0,,0,0,0,0,,,,,,
9.8GPa,0,,,0,0,0,,0,0,0,0,,,,,,
10.4GPa,0.563336,0,0,0.64145,0.634986,0.128772,0,0.479205,0.415218,0.565753,0.935102,0,0,,,,
12.8GPa,0,,,0,0,0,,0,0,0,0,,,0,,,
13.3GPa,0,,,0,0,0,,0,0,0,0,,,0,,,
15.6GPa,0,,,0,0,0,,0,0,0,0,,,0,,,
