frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,1,,,,,,,,,,,,,,,
1.5GPa,0,0,0,,,,,,,,,,,,,,
2.3GPa,0,1,1,0,,,,,,,,,,,,,
2.4GPa_decomp,0.0275056,0,0,0,0,,,,,,,,,,,,
3.9GPa,0.677,0,0,0,0,0.0406287,,,,,,,,,,,
5GPa,0.0537226,0,0,0,0,0.511993,0.079354,,,,,,,,,,
6.2GPa,0.0370228,0,0,0,0,0.742937,0.0546866,0.689148,,,,,,,,,
6.6GPa,0,0,0,,0,0,0,0,0,,,,,,,,
7.4GPa,0.0334943,0,0,0,0,0.821204,0.0494746,0.623467,0.904693,0,,,,,,,
8.5GPa,0,0,0,,0,0,0,0,0,,0,,,,,,
9.8GPa,0,0,0,,0,0,0,0,0,,0,,,,,,
10.4GPa,0,0,0,,0,0,0,0,0,,0,,,,,,
12.8GPa,0,0,0,,0,0,0,0,0,,0,,,,,,
13.3GPa,0,0,0,,0,0,0,0,0,,0,,,,,,
15.6GPa,0.770345,0,0,0,0,0.0357056,0.878827,0.0697384,0.0480601,0,0.0434796,0,0,0,0,0,
