frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,,,,,,,,,,,,,,,,,
1.5GPa,,,,,,,,,,,,,,,,,
2.3GPa,0,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,,,,,0,,,,,,,,,,,,
3.9GPa,,,,,0,,,,,,,,,,,,
5GPa,0,0,0,0,0.00467946,0,0,,,,,,,,,,
6.2GPa,,,,,0,,,0,,,,,,,,,
6.6GPa,0,0,0,0,0.200428,0,0,0.0233474,0,,,,,,,,
7.4GPa,0,0,0,0,0.310261,0,0,0.0150823,0,0.645997,,,,,,,
8.5GPa,0,0,0,0,0.520685,0,0,0.00898713,0,0.384931,0.595871,,,,,,
9.8GPa,,,,,0,,,0,,0,0,0,,,,,
10.4GPa,,,,,0,,,0,,0,0,0,,,,,
12.8GPa,,,,,0,,,0,,0,0,0,,,,,
13.3GPa,0,0,0,0,0.384257,0,0,0.012178,0,0.521599,0.807432,0.737983,0,0,0,,
15.6GPa,0,0,0,0,0.56539,0,0,0.00827652,0,0.354495,0.548756,0.920931,0,0,0,0.679631,
