frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,,0,,,,,,,,,,,,,,,
1.5GPa,,0,,,,,,,,,,,,,,,
2.3GPa,0,0.673732,0,0,,,,,,,,,,,,,
2.4GPa_decomp,,0,,,0,,,,,,,,,,,,
3.9GPa,,0,,,0,,,,,,,,,,,,
5GPa,0,0.175206,0,0,0.260054,0,0,,,,,,,,,,
6.2GPa,0,0.150612,0,0,0.223549,0,0,0.859626,,,,,,,,,
6.6GPa,,0,,,0,,,0,0,,,,,,,,
7.4GPa,,0,,,0,,,0,0,,,,,,,,
8.5GPa,,0,,,0,,,0,0,,,,,,,,
9.8GPa,,0,,,0,,,0,0,,,,,,,,
10.4GPa,0,0.359748,0,0,0.533963,0,0,0.487025,0.418659,0,0,0,0,,,,
12.8GPa,,0,,,0,,,0,0,,,,,0,,,
13.3GPa,0,0.00483058,0,0,0.00325451,0,0,0.000846348,0.000727542,0,0,0,0,0.00173779,0,,
15.6GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
