frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,0.125974,,,,,,,,,,,,,,,
1.5GPa,0,0.607776,0.207271,,,,,,,,,,,,,,
2.3GPa,0,0.468576,0.0590284,0.284789,,,,,,,,,,,,,
2.4GPa_decomp,,0,0,0,0,,,,,,,,,,,,
3.9GPa,0,0.035453,0.00446617,0.0215475,0.0756613,0,,,,,,,,,,,
5GPa,0,0.962626,0.121266,0.585061,0.486768,0,0.0368295,,,,,,,,,,
6.2GPa,,0,0,0,0,,0,0,,,,,,,,,
6.6GPa,,0,0,0,0,,0,0,,,,,,,,,
7.4GPa,0,0.868613,0.145029,0.699709,0.407011,0,0.030795,0.836149,0,0,,,,,,,
8.5GPa,0,0.978293,0.128769,0.621262,0.458405,0,0.0346835,0.941731,0,0,0.887885,,,,,,
9.8GPa,0,0.570686,0.220742,0.938974,0.26741,0,0.0202326,0.549357,0,0,0.657009,0.583348,,,,,
10.4GPa,0,0.68649,0.183505,0.885339,0.321672,0,0.0243382,0.660833,0,0,0.790329,0.701722,0.83131,,,,
12.8GPa,,0,0,0,0,,0,0,,,0,0,0,0,,,
13.3GPa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
15.6GPa,,0,0,0,0,,0,0,,,0,0,0,0,,0,
