frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,,,,,,,,,,,,,,,,,
1.3GPa,0,0,,,,,,,,,,,,,,,
1.5GPa,,,0,,,,,,,,,,,,,,
2.3GPa,,,0,,,,,,,,,,,,,,
2.4GPa_decomp,0,0,0.808963,0,0,,,,,,,,,,,,
3.9GPa,,,0,,,0,,,,,,,,,,,
5GPa,,,0,,,0,,,,,,,,,,,
6.2GPa,0,0,0.0111715,0,0,0.0138097,0,0,,,,,,,,,
6.6GPa,,,0,,,0,,,0,,,,,,,,
7.4GPa,,,0,,,0,,,0,,,,,,,,
8.5GPa,,,0,,,0,,,0,,,,,,,,
9.8GPa,,,0,,,0,,,0,,,,,,,,
10.4GPa,0,0,0.434903,0,0,0.35182,0,0,0.00485852,0,0,0,0,,,,
12.8GPa,,,0,,,0,,,0,,,,,0,,,
13.3GPa,0,0,0.505007,0,0,0.408532,0,0,0.00564169,0,0,0,0,0.861181,0,,
15.6GPa,0,0,0.212602,0,0,0.171987,0,0,0.00237508,0,0,0,0,0.488849,0,0.420987,
