frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,,,,,,,,,,,,,,,,
1.5GPa,0,,,,,,,,,,,,,,,,
2.3GPa,0.201554,0,0,0,,,,,,,,,,,,,
2.4GPa_decomp,0,,,,0,,,,,,,,,,,,
3.9GPa,0,,,,0,,,,,,,,,,,,
5GPa,0,,,,0,,,,,,,,,,,,
6.2GPa,0.641786,0,0,0,0.314052,0,0,0,,,,,,,,,
6.6GPa,0.488366,0,0,0,0.0984323,0,0,0,0.313427,,,,,,,,
7.4GPa,0.632091,0,0,0,0.127401,0,0,0,0.405667,0.772621,,,,,,,
8.5GPa,0.211559,0,0,0,0.0426406,0,0,0,0.135775,0.433197,0.334697,,,,,,
9.8GPa,0,,,,0,,,,0,0,0,0,,,,,
10.4GPa,0,,,,0,,,,0,0,0,0,,,,,
12.8GPa,0,,,,0,,,,0,0,0,0,,,,,
13.3GPa,0.117904,0,0,0,0.584974,0,0,0,0.183712,0.0575804,0.074526,0.0249436,0,0,0,,
15.6GPa,0,,,,0,,,,0,0,0,0,,,,0,
