frame,0.7GPa,1GPa,1.3GPa,1.5GPa,2.3GPa,2.4GPa_decomp,3.9GPa,5GPa,6.2GPa,6.6GPa,7.4GPa,8.5GPa,9.8GPa,10.4GPa,12.8GPa,13.3GPa,15.6GPa
0.7GPa,,,,,,,,,,,,,,,,,
1GPa,0,,,,,,,,,,,,,,,,
1.3GPa,0,0.203893,,,,,,,,,,,,,,,
1.5GPa,0,0.973003,0.198389,,,,,,,,,,,,,,
2.3GPa,0,0.0909998,0.44631,0.0885431,,,,,,,,,,,,,
2.4GPa_decomp,,0,0,0,0,,,,,,,,,,,,
3.9GPa,0,0.361329,0.564288,0.351574,0.251848,0,,,,,,,,,,,
5GPa,0,0.184915,0.906919,0.179923,0.492118,0,0.511763,,,,,,,,,,
6.2GPa,,0,0,0,0,,0,0,,,,,,,,,
6.6GPa,0,0.462249,0.44109,0.449769,0.196863,0,0.781676,0.400033,0,,,,,,,,
7.4GPa,,0,0,0,0,,0,0,,0,,,,,,,
8.5GPa,0,0.747515,0.272762,0.727335,0.121736,0,0.483373,0.247373,0,0.61838,0,,,,,,
9.8GPa,0,0.194832,0.955556,0.189572,0.467069,0,0.539209,0.949101,0,0.421486,0,0.260639,,,,,
10.4GPa,0,0.181072,0.888073,0.176184,0.50256,0,0.501129,0.97922,0,0.391721,0,0.242232,0.929379,,,,
12.8GPa,0,0.03719,0.182399,0.0361859,0.408682,0,0.102926,0.201119,0,0.0804544,0,0.0497514,0.190883,0.205387,,,
13.3GPa,0,0.624799,0.326334,0.607931,0.145646,0,0.578312,0.295959,0,0.739836,0,0.835835,0.311831,0.289809,0.0595231,,
15.6GPa,0,0.131975,0.647272,0.128412,0.689525,0,0.365248,0.713705,0,0.285506,0,0.176551,0.677378,0.72885,0.281796,0.211227,
